SLNO,Gender,Age,Members,Profession,MonthlyIncome,HealthInsurance,choice,V1,Distance,Reputation,Delivery,Payment.Method,Price
8065,1,31,4,Construction Worker,4,0,1,253 + 1,1,0,0,0,1
8066,1,31,4,Construction Worker,4,0,0,253 + 1,0,1,0,1,0
8067,1,31,4,Construction Worker,4,0,0,253 + 1,0,0,1,1,1
8068,1,31,4,Construction Worker,4,0,0,253 + 1,1,1,1,1,1
8069,1,31,4,Construction Worker,4,0,0,253 + 2,1,0,0,1,0
8070,1,31,4,Construction Worker,4,0,1,253 + 2,1,1,1,1,1
8071,1,31,4,Construction Worker,4,0,0,253 + 2,0,1,0,1,0
8072,1,31,4,Construction Worker,4,0,0,253 + 2,0,1,0,0,1
8073,1,31,4,Construction Worker,4,0,0,253 + 3,1,1,1,0,0
8074,1,31,4,Construction Worker,4,0,1,253 + 3,1,0,0,1,0
8075,1,31,4,Construction Worker,4,0,0,253 + 3,0,1,0,0,1
8076,1,31,4,Construction Worker,4,0,0,253 + 3,1,0,0,0,1
8077,1,31,4,Construction Worker,4,0,0,253 + 4,0,0,1,1,1
8078,1,31,4,Construction Worker,4,0,0,253 + 4,1,1,1,0,0
8079,1,31,4,Construction Worker,4,0,1,253 + 4,1,1,1,0,0
8080,1,31,4,Construction Worker,4,0,0,253 + 4,0,0,1,0,0
8081,1,31,4,Construction Worker,4,0,0,253 + 5,0,1,0,1,0
8082,1,31,4,Construction Worker,4,0,0,253 + 5,0,0,1,0,0
8083,1,31,4,Construction Worker,4,0,1,253 + 5,1,1,1,1,1
8084,1,31,4,Construction Worker,4,0,0,253 + 5,0,0,1,1,1
8085,1,31,4,Construction Worker,4,0,0,253 + 6,0,0,1,0,0
8086,1,31,4,Construction Worker,4,0,0,253 + 6,0,0,1,1,1
8087,1,31,4,Construction Worker,4,0,0,253 + 6,1,0,0,0,1
8088,1,31,4,Construction Worker,4,0,1,253 + 6,1,0,0,1,0
8089,1,31,4,Construction Worker,4,0,1,253 + 7,0,1,0,0,1
8090,1,31,4,Construction Worker,4,0,0,253 + 7,0,1,0,0,1
8091,1,31,4,Construction Worker,4,0,0,253 + 7,1,0,0,1,0
8092,1,31,4,Construction Worker,4,0,0,253 + 7,0,1,0,1,0
8093,1,31,4,Construction Worker,4,0,1,253 + 8,1,1,1,1,1
8094,1,31,4,Construction Worker,4,0,0,253 + 8,1,0,0,0,1
8095,1,31,4,Construction Worker,4,0,0,253 + 8,0,0,1,0,0
8096,1,31,4,Construction Worker,4,0,0,253 + 8,1,1,1,0,0
8097,1,29,4,Works in a Shop,4,0,0,254 + 1,1,0,0,0,1
8098,1,29,4,Works in a Shop,4,0,0,254 + 1,0,1,0,1,0
8099,1,29,4,Works in a Shop,4,0,0,254 + 1,0,0,1,1,1
8100,1,29,4,Works in a Shop,4,0,1,254 + 1,1,1,1,1,1
8101,1,29,4,Works in a Shop,4,0,0,254 + 2,1,0,0,1,0
8102,1,29,4,Works in a Shop,4,0,1,254 + 2,1,1,1,1,1
8103,1,29,4,Works in a Shop,4,0,0,254 + 2,0,1,0,1,0
8104,1,29,4,Works in a Shop,4,0,0,254 + 2,0,1,0,0,1
8105,1,29,4,Works in a Shop,4,0,0,254 + 3,1,1,1,0,0
8106,1,29,4,Works in a Shop,4,0,0,254 + 3,1,0,0,1,0
8107,1,29,4,Works in a Shop,4,0,0,254 + 3,0,1,0,0,1
8108,1,29,4,Works in a Shop,4,0,1,254 + 3,1,0,0,0,1
8109,1,29,4,Works in a Shop,4,0,1,254 + 4,0,0,1,1,1
8110,1,29,4,Works in a Shop,4,0,0,254 + 4,1,1,1,0,0
8111,1,29,4,Works in a Shop,4,0,0,254 + 4,1,1,1,0,0
8112,1,29,4,Works in a Shop,4,0,0,254 + 4,0,0,1,0,0
8113,1,29,4,Works in a Shop,4,0,0,254 + 5,0,1,0,1,0
8114,1,29,4,Works in a Shop,4,0,0,254 + 5,0,0,1,0,0
8115,1,29,4,Works in a Shop,4,0,1,254 + 5,1,1,1,1,1
8116,1,29,4,Works in a Shop,4,0,0,254 + 5,0,0,1,1,1
8117,1,29,4,Works in a Shop,4,0,0,254 + 6,0,0,1,0,0
8118,1,29,4,Works in a Shop,4,0,0,254 + 6,0,0,1,1,1
8119,1,29,4,Works in a Shop,4,0,1,254 + 6,1,0,0,0,1
8120,1,29,4,Works in a Shop,4,0,0,254 + 6,1,0,0,1,0
8121,1,29,4,Works in a Shop,4,0,1,254 + 7,0,1,0,0,1
8122,1,29,4,Works in a Shop,4,0,0,254 + 7,0,1,0,0,1
8123,1,29,4,Works in a Shop,4,0,0,254 + 7,1,0,0,1,0
8124,1,29,4,Works in a Shop,4,0,0,254 + 7,0,1,0,1,0
8125,1,29,4,Works in a Shop,4,0,1,254 + 8,1,1,1,1,1
8126,1,29,4,Works in a Shop,4,0,0,254 + 8,1,0,0,0,1
8127,1,29,4,Works in a Shop,4,0,0,254 + 8,0,0,1,0,0
8128,1,29,4,Works in a Shop,4,0,0,254 + 8,1,1,1,0,0
8129,1,25,5,Gardner,4,0,0,255 + 1,1,0,0,0,1
8130,1,25,5,Gardner,4,0,0,255 + 1,0,1,0,1,0
8131,1,25,5,Gardner,4,0,0,255 + 1,0,0,1,1,1
8132,1,25,5,Gardner,4,0,1,255 + 1,1,1,1,1,1
8133,1,25,5,Gardner,4,0,0,255 + 2,1,0,0,1,0
8134,1,25,5,Gardner,4,0,0,255 + 2,1,1,1,1,1
8135,1,25,5,Gardner,4,0,0,255 + 2,0,1,0,1,0
8136,1,25,5,Gardner,4,0,1,255 + 2,0,1,0,0,1
8137,1,25,5,Gardner,4,0,0,255 + 3,1,1,1,0,0
8138,1,25,5,Gardner,4,0,0,255 + 3,1,0,0,1,0
8139,1,25,5,Gardner,4,0,1,255 + 3,0,1,0,0,1
8140,1,25,5,Gardner,4,0,0,255 + 3,1,0,0,0,1
8141,1,25,5,Gardner,4,0,0,255 + 4,0,0,1,1,1
8142,1,25,5,Gardner,4,0,1,255 + 4,1,1,1,0,0
8143,1,25,5,Gardner,4,0,0,255 + 4,1,1,1,0,0
8144,1,25,5,Gardner,4,0,0,255 + 4,0,0,1,0,0
8145,1,25,5,Gardner,4,0,0,255 + 5,0,1,0,1,0
8146,1,25,5,Gardner,4,0,0,255 + 5,0,0,1,0,0
8147,1,25,5,Gardner,4,0,1,255 + 5,1,1,1,1,1
8148,1,25,5,Gardner,4,0,0,255 + 5,0,0,1,1,1
8149,1,25,5,Gardner,4,0,0,255 + 6,0,0,1,0,0
8150,1,25,5,Gardner,4,0,0,255 + 6,0,0,1,1,1
8151,1,25,5,Gardner,4,0,0,255 + 6,1,0,0,0,1
8152,1,25,5,Gardner,4,0,1,255 + 6,1,0,0,1,0
8153,1,25,5,Gardner,4,0,1,255 + 7,0,1,0,0,1
8154,1,25,5,Gardner,4,0,0,255 + 7,0,1,0,0,1
8155,1,25,5,Gardner,4,0,0,255 + 7,1,0,0,1,0
8156,1,25,5,Gardner,4,0,0,255 + 7,0,1,0,1,0
8157,1,25,5,Gardner,4,0,1,255 + 8,1,1,1,1,1
8158,1,25,5,Gardner,4,0,0,255 + 8,1,0,0,0,1
8159,1,25,5,Gardner,4,0,0,255 + 8,0,0,1,0,0
8160,1,25,5,Gardner,4,0,0,255 + 8,1,1,1,0,0
8161,1,30,4,Driver,4,0,0,256 + 1,1,0,0,0,1
8162,1,30,4,Driver,4,0,0,256 + 1,0,1,0,1,0
8163,1,30,4,Driver,4,0,0,256 + 1,0,0,1,1,1
8164,1,30,4,Driver,4,0,1,256 + 1,1,1,1,1,1
8165,1,30,4,Driver,4,0,0,256 + 2,1,0,0,1,0
8166,1,30,4,Driver,4,0,1,256 + 2,1,1,1,1,1
8167,1,30,4,Driver,4,0,0,256 + 2,0,1,0,1,0
8168,1,30,4,Driver,4,0,0,256 + 2,0,1,0,0,1
8169,1,30,4,Driver,4,0,0,256 + 3,1,1,1,0,0
8170,1,30,4,Driver,4,0,0,256 + 3,1,0,0,1,0
8171,1,30,4,Driver,4,0,0,256 + 3,0,1,0,0,1
8172,1,30,4,Driver,4,0,1,256 + 3,1,0,0,0,1
8173,1,30,4,Driver,4,0,1,256 + 4,0,0,1,1,1
8174,1,30,4,Driver,4,0,0,256 + 4,1,1,1,0,0
8175,1,30,4,Driver,4,0,0,256 + 4,1,1,1,0,0
8176,1,30,4,Driver,4,0,0,256 + 4,0,0,1,0,0
8177,1,30,4,Driver,4,0,0,256 + 5,0,1,0,1,0
8178,1,30,4,Driver,4,0,0,256 + 5,0,0,1,0,0
8179,1,30,4,Driver,4,0,1,256 + 5,1,1,1,1,1
8180,1,30,4,Driver,4,0,0,256 + 5,0,0,1,1,1
8181,1,30,4,Driver,4,0,0,256 + 6,0,0,1,0,0
8182,1,30,4,Driver,4,0,0,256 + 6,0,0,1,1,1
8183,1,30,4,Driver,4,0,1,256 + 6,1,0,0,0,1
8184,1,30,4,Driver,4,0,0,256 + 6,1,0,0,1,0
8185,1,30,4,Driver,4,0,1,256 + 7,0,1,0,0,1
8186,1,30,4,Driver,4,0,0,256 + 7,0,1,0,0,1
8187,1,30,4,Driver,4,0,0,256 + 7,1,0,0,1,0
8188,1,30,4,Driver,4,0,0,256 + 7,0,1,0,1,0
8189,1,30,4,Driver,4,0,1,256 + 8,1,1,1,1,1
8190,1,30,4,Driver,4,0,0,256 + 8,1,0,0,0,1
8191,1,30,4,Driver,4,0,0,256 + 8,0,0,1,0,0
8192,1,30,4,Driver,4,0,0,256 + 8,1,1,1,0,0
8193,1,36,4,Security Guard,3,0,0,257 + 1,1,0,0,0,1
8194,1,36,4,Security Guard,3,0,0,257 + 1,0,1,0,1,0
8195,1,36,4,Security Guard,3,0,0,257 + 1,0,0,1,1,1
8196,1,36,4,Security Guard,3,0,1,257 + 1,1,1,1,1,1
8197,1,36,4,Security Guard,3,0,0,257 + 2,1,0,0,1,0
8198,1,36,4,Security Guard,3,0,0,257 + 2,1,1,1,1,1
8199,1,36,4,Security Guard,3,0,0,257 + 2,0,1,0,1,0
8200,1,36,4,Security Guard,3,0,1,257 + 2,0,1,0,0,1
8201,1,36,4,Security Guard,3,0,0,257 + 3,1,1,1,0,0
8202,1,36,4,Security Guard,3,0,0,257 + 3,1,0,0,1,0
8203,1,36,4,Security Guard,3,0,1,257 + 3,0,1,0,0,1
8204,1,36,4,Security Guard,3,0,0,257 + 3,1,0,0,0,1
8205,1,36,4,Security Guard,3,0,0,257 + 4,0,0,1,1,1
8206,1,36,4,Security Guard,3,0,1,257 + 4,1,1,1,0,0
8207,1,36,4,Security Guard,3,0,0,257 + 4,1,1,1,0,0
8208,1,36,4,Security Guard,3,0,0,257 + 4,0,0,1,0,0
8209,1,36,4,Security Guard,3,0,1,257 + 5,0,1,0,1,0
8210,1,36,4,Security Guard,3,0,0,257 + 5,0,0,1,0,0
8211,1,36,4,Security Guard,3,0,0,257 + 5,1,1,1,1,1
8212,1,36,4,Security Guard,3,0,0,257 + 5,0,0,1,1,1
8213,1,36,4,Security Guard,3,0,0,257 + 6,0,0,1,0,0
8214,1,36,4,Security Guard,3,0,0,257 + 6,0,0,1,1,1
8215,1,36,4,Security Guard,3,0,0,257 + 6,1,0,0,0,1
8216,1,36,4,Security Guard,3,0,1,257 + 6,1,0,0,1,0
8217,1,36,4,Security Guard,3,0,1,257 + 7,0,1,0,0,1
8218,1,36,4,Security Guard,3,0,0,257 + 7,0,1,0,0,1
8219,1,36,4,Security Guard,3,0,0,257 + 7,1,0,0,1,0
8220,1,36,4,Security Guard,3,0,0,257 + 7,0,1,0,1,0
8221,1,36,4,Security Guard,3,0,1,257 + 8,1,1,1,1,1
8222,1,36,4,Security Guard,3,0,0,257 + 8,1,0,0,0,1
8223,1,36,4,Security Guard,3,0,0,257 + 8,0,0,1,0,0
8224,1,36,4,Security Guard,3,0,0,257 + 8,1,1,1,0,0
8225,1,24,5,Milk Booth Operator,5,0,0,258 + 1,1,0,0,0,1
8226,1,24,5,Milk Booth Operator,5,0,0,258 + 1,0,1,0,1,0
8227,1,24,5,Milk Booth Operator,5,0,0,258 + 1,0,0,1,1,1
8228,1,24,5,Milk Booth Operator,5,0,1,258 + 1,1,1,1,1,1
8229,1,24,5,Milk Booth Operator,5,0,0,258 + 2,1,0,0,1,0
8230,1,24,5,Milk Booth Operator,5,0,1,258 + 2,1,1,1,1,1
8231,1,24,5,Milk Booth Operator,5,0,0,258 + 2,0,1,0,1,0
8232,1,24,5,Milk Booth Operator,5,0,0,258 + 2,0,1,0,0,1
8233,1,24,5,Milk Booth Operator,5,0,1,258 + 3,1,1,1,0,0
8234,1,24,5,Milk Booth Operator,5,0,0,258 + 3,1,0,0,1,0
8235,1,24,5,Milk Booth Operator,5,0,0,258 + 3,0,1,0,0,1
8236,1,24,5,Milk Booth Operator,5,0,0,258 + 3,1,0,0,0,1
8237,1,24,5,Milk Booth Operator,5,0,0,258 + 4,0,0,1,1,1
8238,1,24,5,Milk Booth Operator,5,0,1,258 + 4,1,1,1,0,0
8239,1,24,5,Milk Booth Operator,5,0,0,258 + 4,1,1,1,0,0
8240,1,24,5,Milk Booth Operator,5,0,0,258 + 4,0,0,1,0,0
8241,1,24,5,Milk Booth Operator,5,0,0,258 + 5,0,1,0,1,0
8242,1,24,5,Milk Booth Operator,5,0,0,258 + 5,0,0,1,0,0
8243,1,24,5,Milk Booth Operator,5,0,1,258 + 5,1,1,1,1,1
8244,1,24,5,Milk Booth Operator,5,0,0,258 + 5,0,0,1,1,1
8245,1,24,5,Milk Booth Operator,5,0,0,258 + 6,0,0,1,0,0
8246,1,24,5,Milk Booth Operator,5,0,0,258 + 6,0,0,1,1,1
8247,1,24,5,Milk Booth Operator,5,0,0,258 + 6,1,0,0,0,1
8248,1,24,5,Milk Booth Operator,5,0,1,258 + 6,1,0,0,1,0
8249,1,24,5,Milk Booth Operator,5,0,0,258 + 7,0,1,0,0,1
8250,1,24,5,Milk Booth Operator,5,0,0,258 + 7,0,1,0,0,1
8251,1,24,5,Milk Booth Operator,5,0,0,258 + 7,1,0,0,1,0
8252,1,24,5,Milk Booth Operator,5,0,1,258 + 7,0,1,0,1,0
8253,1,24,5,Milk Booth Operator,5,0,1,258 + 8,1,1,1,1,1
8254,1,24,5,Milk Booth Operator,5,0,0,258 + 8,1,0,0,0,1
8255,1,24,5,Milk Booth Operator,5,0,0,258 + 8,0,0,1,0,0
8256,1,24,5,Milk Booth Operator,5,0,0,258 + 8,1,1,1,0,0
8257,1,19,4,Assistant,4,0,0,259 + 1,1,0,0,0,1
8258,1,19,4,Assistant,4,0,0,259 + 1,0,1,0,1,0
8259,1,19,4,Assistant,4,0,0,259 + 1,0,0,1,1,1
8260,1,19,4,Assistant,4,0,1,259 + 1,1,1,1,1,1
8261,1,19,4,Assistant,4,0,0,259 + 2,1,0,0,1,0
8262,1,19,4,Assistant,4,0,0,259 + 2,1,1,1,1,1
8263,1,19,4,Assistant,4,0,0,259 + 2,0,1,0,1,0
8264,1,19,4,Assistant,4,0,1,259 + 2,0,1,0,0,1
8265,1,19,4,Assistant,4,0,1,259 + 3,1,1,1,0,0
8266,1,19,4,Assistant,4,0,0,259 + 3,1,0,0,1,0
8267,1,19,4,Assistant,4,0,0,259 + 3,0,1,0,0,1
8268,1,19,4,Assistant,4,0,0,259 + 3,1,0,0,0,1
8269,1,19,4,Assistant,4,0,1,259 + 4,0,0,1,1,1
8270,1,19,4,Assistant,4,0,0,259 + 4,1,1,1,0,0
8271,1,19,4,Assistant,4,0,0,259 + 4,1,1,1,0,0
8272,1,19,4,Assistant,4,0,0,259 + 4,0,0,1,0,0
8273,1,19,4,Assistant,4,0,0,259 + 5,0,1,0,1,0
8274,1,19,4,Assistant,4,0,0,259 + 5,0,0,1,0,0
8275,1,19,4,Assistant,4,0,1,259 + 5,1,1,1,1,1
8276,1,19,4,Assistant,4,0,0,259 + 5,0,0,1,1,1
8277,1,19,4,Assistant,4,0,0,259 + 6,0,0,1,0,0
8278,1,19,4,Assistant,4,0,0,259 + 6,0,0,1,1,1
8279,1,19,4,Assistant,4,0,0,259 + 6,1,0,0,0,1
8280,1,19,4,Assistant,4,0,1,259 + 6,1,0,0,1,0
8281,1,19,4,Assistant,4,0,1,259 + 7,0,1,0,0,1
8282,1,19,4,Assistant,4,0,0,259 + 7,0,1,0,0,1
8283,1,19,4,Assistant,4,0,0,259 + 7,1,0,0,1,0
8284,1,19,4,Assistant,4,0,0,259 + 7,0,1,0,1,0
8285,1,19,4,Assistant,4,0,1,259 + 8,1,1,1,1,1
8286,1,19,4,Assistant,4,0,0,259 + 8,1,0,0,0,1
8287,1,19,4,Assistant,4,0,0,259 + 8,0,0,1,0,0
8288,1,19,4,Assistant,4,0,0,259 + 8,1,1,1,0,0
8289,0,34,4,Auto Driver,5,0,0,260 + 1,1,0,0,0,1
8290,0,34,4,Auto Driver,5,0,0,260 + 1,0,1,0,1,0
8291,0,34,4,Auto Driver,5,0,0,260 + 1,0,0,1,1,1
8292,0,34,4,Auto Driver,5,0,1,260 + 1,1,1,1,1,1
8293,0,34,4,Auto Driver,5,0,0,260 + 2,1,0,0,1,0
8294,0,34,4,Auto Driver,5,0,1,260 + 2,1,1,1,1,1
8295,0,34,4,Auto Driver,5,0,0,260 + 2,0,1,0,1,0
8296,0,34,4,Auto Driver,5,0,0,260 + 2,0,1,0,0,1
8297,0,34,4,Auto Driver,5,0,1,260 + 3,1,1,1,0,0
8298,0,34,4,Auto Driver,5,0,0,260 + 3,1,0,0,1,0
8299,0,34,4,Auto Driver,5,0,0,260 + 3,0,1,0,0,1
8300,0,34,4,Auto Driver,5,0,0,260 + 3,1,0,0,0,1
8301,0,34,4,Auto Driver,5,0,1,260 + 4,0,0,1,1,1
8302,0,34,4,Auto Driver,5,0,0,260 + 4,1,1,1,0,0
8303,0,34,4,Auto Driver,5,0,0,260 + 4,1,1,1,0,0
8304,0,34,4,Auto Driver,5,0,0,260 + 4,0,0,1,0,0
8305,0,34,4,Auto Driver,5,0,0,260 + 5,0,1,0,1,0
8306,0,34,4,Auto Driver,5,0,0,260 + 5,0,0,1,0,0
8307,0,34,4,Auto Driver,5,0,1,260 + 5,1,1,1,1,1
8308,0,34,4,Auto Driver,5,0,0,260 + 5,0,0,1,1,1
8309,0,34,4,Auto Driver,5,0,0,260 + 6,0,0,1,0,0
8310,0,34,4,Auto Driver,5,0,0,260 + 6,0,0,1,1,1
8311,0,34,4,Auto Driver,5,0,1,260 + 6,1,0,0,0,1
8312,0,34,4,Auto Driver,5,0,0,260 + 6,1,0,0,1,0
8313,0,34,4,Auto Driver,5,0,1,260 + 7,0,1,0,0,1
8314,0,34,4,Auto Driver,5,0,0,260 + 7,0,1,0,0,1
8315,0,34,4,Auto Driver,5,0,0,260 + 7,1,0,0,1,0
8316,0,34,4,Auto Driver,5,0,0,260 + 7,0,1,0,1,0
8317,0,34,4,Auto Driver,5,0,1,260 + 8,1,1,1,1,1
8318,0,34,4,Auto Driver,5,0,0,260 + 8,1,0,0,0,1
8319,0,34,4,Auto Driver,5,0,0,260 + 8,0,0,1,0,0
8320,0,34,4,Auto Driver,5,0,0,260 + 8,1,1,1,0,0
8321,0,31,4,Gardner,2,0,0,261 + 1,1,0,0,0,1
8322,0,31,4,Gardner,2,0,0,261 + 1,0,1,0,1,0
8323,0,31,4,Gardner,2,0,0,261 + 1,0,0,1,1,1
8324,0,31,4,Gardner,2,0,1,261 + 1,1,1,1,1,1
8325,0,31,4,Gardner,2,0,0,261 + 2,1,0,0,1,0
8326,0,31,4,Gardner,2,0,1,261 + 2,1,1,1,1,1
8327,0,31,4,Gardner,2,0,0,261 + 2,0,1,0,1,0
8328,0,31,4,Gardner,2,0,0,261 + 2,0,1,0,0,1
8329,0,31,4,Gardner,2,0,1,261 + 3,1,1,1,0,0
8330,0,31,4,Gardner,2,0,0,261 + 3,1,0,0,1,0
8331,0,31,4,Gardner,2,0,0,261 + 3,0,1,0,0,1
8332,0,31,4,Gardner,2,0,0,261 + 3,1,0,0,0,1
8333,0,31,4,Gardner,2,0,1,261 + 4,0,0,1,1,1
8334,0,31,4,Gardner,2,0,0,261 + 4,1,1,1,0,0
8335,0,31,4,Gardner,2,0,0,261 + 4,1,1,1,0,0
8336,0,31,4,Gardner,2,0,0,261 + 4,0,0,1,0,0
8337,0,31,4,Gardner,2,0,1,261 + 5,0,1,0,1,0
8338,0,31,4,Gardner,2,0,0,261 + 5,0,0,1,0,0
8339,0,31,4,Gardner,2,0,0,261 + 5,1,1,1,1,1
8340,0,31,4,Gardner,2,0,0,261 + 5,0,0,1,1,1
8341,0,31,4,Gardner,2,0,0,261 + 6,0,0,1,0,0
8342,0,31,4,Gardner,2,0,0,261 + 6,0,0,1,1,1
8343,0,31,4,Gardner,2,0,1,261 + 6,1,0,0,0,1
8344,0,31,4,Gardner,2,0,0,261 + 6,1,0,0,1,0
8345,0,31,4,Gardner,2,0,1,261 + 7,0,1,0,0,1
8346,0,31,4,Gardner,2,0,0,261 + 7,0,1,0,0,1
8347,0,31,4,Gardner,2,0,0,261 + 7,1,0,0,1,0
8348,0,31,4,Gardner,2,0,0,261 + 7,0,1,0,1,0
8349,0,31,4,Gardner,2,0,1,261 + 8,1,1,1,1,1
8350,0,31,4,Gardner,2,0,0,261 + 8,1,0,0,0,1
8351,0,31,4,Gardner,2,0,0,261 + 8,0,0,1,0,0
8352,0,31,4,Gardner,2,0,0,261 + 8,1,1,1,0,0
8353,1,32,5,Auto Driver,5,0,0,262 + 1,1,0,0,0,1
8354,1,32,5,Auto Driver,5,0,0,262 + 1,0,1,0,1,0
8355,1,32,5,Auto Driver,5,0,0,262 + 1,0,0,1,1,1
8356,1,32,5,Auto Driver,5,0,1,262 + 1,1,1,1,1,1
8357,1,32,5,Auto Driver,5,0,0,262 + 2,1,0,0,1,0
8358,1,32,5,Auto Driver,5,0,1,262 + 2,1,1,1,1,1
8359,1,32,5,Auto Driver,5,0,0,262 + 2,0,1,0,1,0
8360,1,32,5,Auto Driver,5,0,0,262 + 2,0,1,0,0,1
8361,1,32,5,Auto Driver,5,0,0,262 + 3,1,1,1,0,0
8362,1,32,5,Auto Driver,5,0,0,262 + 3,1,0,0,1,0
8363,1,32,5,Auto Driver,5,0,1,262 + 3,0,1,0,0,1
8364,1,32,5,Auto Driver,5,0,0,262 + 3,1,0,0,0,1
8365,1,32,5,Auto Driver,5,0,0,262 + 4,0,0,1,1,1
8366,1,32,5,Auto Driver,5,0,1,262 + 4,1,1,1,0,0
8367,1,32,5,Auto Driver,5,0,0,262 + 4,1,1,1,0,0
8368,1,32,5,Auto Driver,5,0,0,262 + 4,0,0,1,0,0
8369,1,32,5,Auto Driver,5,0,0,262 + 5,0,1,0,1,0
8370,1,32,5,Auto Driver,5,0,0,262 + 5,0,0,1,0,0
8371,1,32,5,Auto Driver,5,0,1,262 + 5,1,1,1,1,1
8372,1,32,5,Auto Driver,5,0,0,262 + 5,0,0,1,1,1
8373,1,32,5,Auto Driver,5,0,0,262 + 6,0,0,1,0,0
8374,1,32,5,Auto Driver,5,0,0,262 + 6,0,0,1,1,1
8375,1,32,5,Auto Driver,5,0,1,262 + 6,1,0,0,0,1
8376,1,32,5,Auto Driver,5,0,0,262 + 6,1,0,0,1,0
8377,1,32,5,Auto Driver,5,0,0,262 + 7,0,1,0,0,1
8378,1,32,5,Auto Driver,5,0,0,262 + 7,0,1,0,0,1
8379,1,32,5,Auto Driver,5,0,0,262 + 7,1,0,0,1,0
8380,1,32,5,Auto Driver,5,0,1,262 + 7,0,1,0,1,0
8381,1,32,5,Auto Driver,5,0,1,262 + 8,1,1,1,1,1
8382,1,32,5,Auto Driver,5,0,0,262 + 8,1,0,0,0,1
8383,1,32,5,Auto Driver,5,0,0,262 + 8,0,0,1,0,0
8384,1,32,5,Auto Driver,5,0,0,262 + 8,1,1,1,0,0
8385,0,19,4,Student,4,0,0,263 + 1,1,0,0,0,1
8386,0,19,4,Student,4,0,0,263 + 1,0,1,0,1,0
8387,0,19,4,Student,4,0,0,263 + 1,0,0,1,1,1
8388,0,19,4,Student,4,0,1,263 + 1,1,1,1,1,1
8389,0,19,4,Student,4,0,0,263 + 2,1,0,0,1,0
8390,0,19,4,Student,4,0,1,263 + 2,1,1,1,1,1
8391,0,19,4,Student,4,0,0,263 + 2,0,1,0,1,0
8392,0,19,4,Student,4,0,0,263 + 2,0,1,0,0,1
8393,0,19,4,Student,4,0,0,263 + 3,1,1,1,0,0
8394,0,19,4,Student,4,0,0,263 + 3,1,0,0,1,0
8395,0,19,4,Student,4,0,1,263 + 3,0,1,0,0,1
8396,0,19,4,Student,4,0,0,263 + 3,1,0,0,0,1
8397,0,19,4,Student,4,0,0,263 + 4,0,0,1,1,1
8398,0,19,4,Student,4,0,1,263 + 4,1,1,1,0,0
8399,0,19,4,Student,4,0,0,263 + 4,1,1,1,0,0
8400,0,19,4,Student,4,0,0,263 + 4,0,0,1,0,0
8401,0,19,4,Student,4,0,0,263 + 5,0,1,0,1,0
8402,0,19,4,Student,4,0,0,263 + 5,0,0,1,0,0
8403,0,19,4,Student,4,0,1,263 + 5,1,1,1,1,1
8404,0,19,4,Student,4,0,0,263 + 5,0,0,1,1,1
8405,0,19,4,Student,4,0,0,263 + 6,0,0,1,0,0
8406,0,19,4,Student,4,0,0,263 + 6,0,0,1,1,1
8407,0,19,4,Student,4,0,1,263 + 6,1,0,0,0,1
8408,0,19,4,Student,4,0,0,263 + 6,1,0,0,1,0
8409,0,19,4,Student,4,0,1,263 + 7,0,1,0,0,1
8410,0,19,4,Student,4,0,0,263 + 7,0,1,0,0,1
8411,0,19,4,Student,4,0,0,263 + 7,1,0,0,1,0
8412,0,19,4,Student,4,0,0,263 + 7,0,1,0,1,0
8413,0,19,4,Student,4,0,1,263 + 8,1,1,1,1,1
8414,0,19,4,Student,4,0,0,263 + 8,1,0,0,0,1
8415,0,19,4,Student,4,0,0,263 + 8,0,0,1,0,0
8416,0,19,4,Student,4,0,0,263 + 8,1,1,1,0,0
8417,1,41,4,Assistant,2,0,0,264 + 1,1,0,0,0,1
8418,1,41,4,Assistant,2,0,0,264 + 1,0,1,0,1,0
8419,1,41,4,Assistant,2,0,0,264 + 1,0,0,1,1,1
8420,1,41,4,Assistant,2,0,1,264 + 1,1,1,1,1,1
8421,1,41,4,Assistant,2,0,0,264 + 2,1,0,0,1,0
8422,1,41,4,Assistant,2,0,1,264 + 2,1,1,1,1,1
8423,1,41,4,Assistant,2,0,0,264 + 2,0,1,0,1,0
8424,1,41,4,Assistant,2,0,0,264 + 2,0,1,0,0,1
8425,1,41,4,Assistant,2,0,0,264 + 3,1,1,1,0,0
8426,1,41,4,Assistant,2,0,0,264 + 3,1,0,0,1,0
8427,1,41,4,Assistant,2,0,0,264 + 3,0,1,0,0,1
8428,1,41,4,Assistant,2,0,1,264 + 3,1,0,0,0,1
8429,1,41,4,Assistant,2,0,1,264 + 4,0,0,1,1,1
8430,1,41,4,Assistant,2,0,0,264 + 4,1,1,1,0,0
8431,1,41,4,Assistant,2,0,0,264 + 4,1,1,1,0,0
8432,1,41,4,Assistant,2,0,0,264 + 4,0,0,1,0,0
8433,1,41,4,Assistant,2,0,0,264 + 5,0,1,0,1,0
8434,1,41,4,Assistant,2,0,0,264 + 5,0,0,1,0,0
8435,1,41,4,Assistant,2,0,1,264 + 5,1,1,1,1,1
8436,1,41,4,Assistant,2,0,0,264 + 5,0,0,1,1,1
8437,1,41,4,Assistant,2,0,0,264 + 6,0,0,1,0,0
8438,1,41,4,Assistant,2,0,0,264 + 6,0,0,1,1,1
8439,1,41,4,Assistant,2,0,1,264 + 6,1,0,0,0,1
8440,1,41,4,Assistant,2,0,0,264 + 6,1,0,0,1,0
